ANNOTATION,POTENTIAL_SET,TYPE,GREATER,LESS,TWO_SIDED,N_MATCH,N_NONMATCH,GREATER.ADJ,LESS.ADJ
Enformer:ENCFF039XKQ,1,TSS,1.8873200725412778e-13,0.9999999999998112,3.774640145082556e-13,4492,2833,1.3631980651349101e-12,1
Enformer:ENCFF039XKQ,2,AVE,1.4189442894099844e-4,0.9998581137515756,2.837888578819969e-4,2515,3641,2.8192073426226667e-4,1
Enformer:ENCFF039XKQ,2,TSS,1.6547444266090124e-4,0.9998345350041592,3.309488853218025e-4,2515,3641,3.2131509927647606e-4,1
Enformer:ENCFF039XKQ,3,AVE,0.01819898578299194,0.9818018515964474,0.03639797156598388,1655,3919,0.024715748356781867,1
Enformer:ENCFF039XKQ,3,TSS,0.02164775873590894,0.9783532115062274,0.04329551747181789,1655,3919,0.028379836308116458,1
Enformer:ENCFF710EKC,1,AVE,2.862345153787745e-12,0.9999999999971378,5.7246903075754886e-12,4492,2833,1.193345369262979e-11,1
Enformer:ENCFF710EKC,1,TSS,2.4751548032190336e-13,0.9999999999997524,4.950309606438067e-13,4492,2833,1.6807338603894513e-12,1
Enformer:ENCFF710EKC,2,AVE,2.7397783669249623e-5,0.999972603952572,5.479556733849925e-5,2515,3641,7.259132402086232e-5,1
Enformer:ENCFF710EKC,2,TSS,6.622420100910787e-5,0.9999337797964132,1.3244840201821574e-4,2515,3641,1.4870939394916503e-4,1
Enformer:ENCFF710EKC,3,AVE,0.01875665531164578,0.9812442039058864,0.03751331062329157,1655,3919,0.025351665224560567,1
Enformer:ENCFF710EKC,3,TSS,0.01543893161623302,0.9845617958643345,0.03087786323246605,1655,3919,0.021619086664560416,1
Enformer:ENCFF436YJO,1,AVE,1.4792579359949874e-12,0.9999999999985208,2.958515871989975e-12,4492,2833,6.7914109288190914e-12,1
Enformer:ENCFF436YJO,1,TSS,3.004582783349103e-13,0.9999999999996996,6.009165566698206e-13,4492,2833,1.927148621951558e-12,1
Enformer:ENCFF436YJO,2,AVE,1.1957740544756736e-4,0.9998804295626516,2.391548108951347e-4,2515,3641,2.4214424603132389e-4,1
Enformer:ENCFF436YJO,2,TSS,1.6006037902769365e-4,0.9998399487784776,3.2012075805538725e-4,2515,3641,3.13211205653332e-4,1
Enformer:ENCFF436YJO,3,AVE,0.02965313444944528,0.9703481284970712,0.05930626889889057,1655,3919,0.03682592481829024,1
Enformer:ENCFF436YJO,3,TSS,0.01490077111678723,0.9850999345815208,0.02980154223357447,1655,3919,0.020990651486256794,1
Enformer:ENCFF569CSW,1,AVE,6.7219884538915e-14,0.9999999999999328,1.3443976907783e-13,4492,2833,6.745783103285805e-13,1
Enformer:ENCFF569CSW,1,TSS,7.757928415756489e-14,0.9999999999999224,1.5515856831512978e-13,4492,2833,7.455500697854117e-13,1
Enformer:ENCFF569CSW,2,AVE,8.315554502707968e-4,0.9991684868457982,0.00166311090054159,2515,3641,0.0013726111799229747,1
Enformer:ENCFF569CSW,2,TSS,3.904361330700104e-4,0.999609584897426,7.808722661400209e-4,2515,3641,6.853785989185631e-4,1
Enformer:ENCFF569CSW,3,AVE,0.02587660344524306,0.9741245239173678,0.05175320689048613,1655,3919,0.03275007623538575,1
Enformer:ENCFF569CSW,3,TSS,0.03678431027956795,0.9632171979428557,0.0735686205591359,1655,3919,0.04395511892205486,1
Enformer:ENCFF003DXG,1,AVE,1.373829462900923e-13,0.9999999999998628,2.747658925801846e-13,4492,2833,1.110650885819084e-12,1
Enformer:ENCFF003DXG,1,TSS,1.1805667425709091e-13,0.999999999999882,2.3611334851418183e-13,4492,2833,9.990766313995602e-13,1
Enformer:ENCFF003DXG,2,AVE,1.79240159694435e-5,0.9999820771449712,3.5848031938887e-5,2515,3641,5.0475534487395736e-5,1
Enformer:ENCFF003DXG,2,TSS,5.8001352477835374e-5,0.9999420021753068,1.1600270495567076e-4,2515,3641,1.3234111410435678e-4,1
Enformer:ENCFF003DXG,3,AVE,0.01472774103436258,0.9852729575531604,0.02945548206872516,1655,3919,0.020824511637116166,1
Enformer:ENCFF003DXG,3,TSS,0.01258343544138392,0.9874171744452092,0.02516687088276784,1655,3919,0.018212070301641813,1
Enformer:ENCFF629RRF,1,AVE,6.109254859943145e-14,0.9999999999999388,1.221850971988629e-13,4492,2833,6.32738664686358e-13,1
Enformer:ENCFF629RRF,1,TSS,1.5884882727482332e-14,0.999999999999984,3.1769765454964664e-14,4492,2833,2.960590367328185e-13,1
Enformer:ENCFF629RRF,2,AVE,1.8412612903509675e-5,0.9999815885780649,3.682522580701935e-5,2515,3641,5.149427636507608e-5,1
Enformer:ENCFF629RRF,2,TSS,3.95408715340664e-5,0.9999604615854358,7.90817430681328e-5,2515,3641,9.854801828490397e-5,1
Enformer:ENCFF629RRF,3,AVE,0.03970027502192035,0.9603013300722412,0.07940055004384071,1655,3919,0.04665296567342764,1
Enformer:ENCFF629RRF,3,TSS,0.0726748736145748,0.9273277160150476,0.1453497472291496,1655,3919,0.07811687836865196,1
Enformer:ENCFF791ZIC,1,AVE,4.025435271703638e-18,1,8.050870543407274e-18,4492,2833,2.7312505882646538e-15,1
Enformer:ENCFF791ZIC,1,TSS,1.7317241993413225e-15,0.9999999999999982,3.463448398682645e-15,4492,2833,9.8188762102653e-14,1
Enformer:ENCFF791ZIC,2,AVE,8.66963793966337e-5,0.9999133087719364,1.733927587932674e-4,2515,3641,1.8376391445940675e-4,1
Enformer:ENCFF791ZIC,2,TSS,3.2142110517135227e-4,0.9996785964484932,6.428422103427045e-4,2515,3641,5.773042235139293e-4,1
Enformer:ENCFF791ZIC,3,AVE,0.05165414050467305,0.9483478429699228,0.1033082810093461,1655,3919,0.05765334186249925,1
Enformer:ENCFF791ZIC,3,TSS,0.1182574292642114,0.8817462810956962,0.2365148585284228,1655,3919,0.1235980873600145,1
Enformer:ENCFF912GHA,1,AVE,2.5620528537160692e-14,0.9999999999999744,5.1241057074321385e-14,4492,2833,4.0203634953697064e-13,1
Enformer:ENCFF912GHA,1,TSS,6.193473701956415e-14,0.999999999999938,1.238694740391283e-13,4492,2833,6.32738664686358e-13,1
Enformer:ENCFF912GHA,2,AVE,3.306383394397688e-4,0.999669379681364,6.612766788795376e-4,2515,3641,5.904627983066106e-4,1
Enformer:ENCFF912GHA,2,TSS,3.1821006923844205e-4,0.9996818073207436,6.364201384768841e-4,2515,3641,5.727781246291957e-4,1
Enformer:ENCFF912GHA,3,AVE,0.02391245049123802,0.9760886047000962,0.04782490098247605,1655,3919,0.030744579203020313,1
Enformer:ENCFF912GHA,3,TSS,0.03301922970602803,0.9669821506850534,0.06603845941205606,1655,3919,0.04034892940370236,1
Enformer:ENCFF676UXN,1,AVE,9.712525820078205e-16,0.999999999999999,1.942505164015641e-15,4492,2833,6.859018917921153e-14,1
Enformer:ENCFF676UXN,1,TSS,1.2880486671458013e-13,0.9999999999998712,2.576097334291603e-13,4492,2833,1.066165831053532e-12,1
Enformer:ENCFF676UXN,2,AVE,4.098286158321183e-5,0.9999590196800008,8.196572316642365e-5,2515,3641,1.0088272345705323e-4,1
Enformer:ENCFF676UXN,2,TSS,5.117417497506184e-5,0.999948828959766,1.0234834995012368e-4,2515,3641,1.2176690542412773e-4,1
Enformer:ENCFF676UXN,3,AVE,0.01203515795933236,0.98796542890925,0.02407031591866472,1655,3919,0.017497268110106275,1
Enformer:ENCFF676UXN,3,TSS,0.00803332298825443,0.9919670892792036,0.01606664597650886,1655,3919,0.012178861321765407,1
Enformer:ENCFF928WEU,1,AVE,9.281134541454235e-15,0.9999999999999908,1.856226908290847e-14,4492,2833,2.0981992756538174e-13,1
Enformer:ENCFF928WEU,1,TSS,4.534290090095248e-14,0.9999999999999548,9.068580180190496e-14,4492,2833,5.470288798940608e-13,1
Enformer:ENCFF928WEU,2,AVE,2.7449227794245837e-4,0.9997255228760232,5.489845558849167e-4,2515,3641,5.053153298486165e-4,1
Enformer:ENCFF928WEU,2,TSS,6.716591681813793e-5,0.9999328381342596,1.3433183363627585e-4,2515,3641,1.5052598749361345e-4,1
Enformer:ENCFF928WEU,3,AVE,0.03044351117181308,0.9695577796239644,0.06088702234362616,1655,3919,0.03760669027106322,1
Enformer:ENCFF928WEU,3,TSS,0.04046842012828097,0.9595332100866378,0.08093684025656193,1655,3919,0.04731145754472685,1
Enformer:ENCFF319YAI,1,AVE,5.4115092039735385e-14,0.999999999999946,1.0823018407947077e-13,4492,2833,5.88178267792152e-13,1
Enformer:ENCFF319YAI,1,TSS,6.841007662363956e-14,0.9999999999999316,1.368201532472791e-13,4492,2833,6.80500235887783e-13,1
Enformer:ENCFF319YAI,2,AVE,2.0341296143603866e-5,0.9999796600129696,4.068259228720773e-5,2515,3641,5.639860593361071e-5,1
Enformer:ENCFF319YAI,2,TSS,3.7781650699904254e-5,0.9999622207027866,7.556330139980851e-5,2515,3641,9.520975976375872e-5,1
Enformer:ENCFF319YAI,3,AVE,0.09857469290854844,0.9014285615534494,0.19714938581709687,1655,3919,0.10398483884492458,1
Enformer:ENCFF319YAI,3,TSS,0.17527924502508874,0.8247255907314044,0.3505584900501775,1655,3919,0.18185422127946077,1
Enformer:ENCFF676GTP,1,AVE,1.5952591466587362e-14,0.999999999999984,3.1905182933174724e-14,4492,2833,2.960590367328185e-13,1
Enformer:ENCFF676GTP,1,TSS,4.0950833758815516e-14,0.999999999999959,8.190166751763103e-14,4492,2833,5.217780391291775e-13,1
Enformer:ENCFF676GTP,2,AVE,2.1272813575824737e-5,0.9999787285523134,4.254562715164947e-5,2515,3641,5.8670188082312995e-5,1
Enformer:ENCFF676GTP,2,TSS,2.717796361262682e-5,0.999972823759378,5.435592722525364e-5,2515,3641,7.23469735603728e-5,1
Enformer:ENCFF676GTP,3,AVE,0.00741170684774208,0.992588677239464,0.01482341369548417,1655,3919,0.011293540843073685,1
Enformer:ENCFF676GTP,3,TSS,0.01322066343975365,0.9867799730927564,0.0264413268795073,1655,3919,0.018977509292000812,1
Enformer:ENCFF366YYF,1,AVE,7.156429168620708e-13,0.9999999999992844,1.4312858337241413e-12,4492,2833,3.693389989875381e-12,1
Enformer:ENCFF366YYF,1,TSS,6.298722772422315e-13,0.9999999999993702,1.259744554484463e-12,4492,2833,3.3692224641164647e-12,1
Enformer:ENCFF366YYF,2,AVE,3.162924740829217e-4,0.9996837248173835,6.325849481658434e-4,2515,3641,5.704342501303149e-4,1
Enformer:ENCFF366YYF,2,TSS,9.920601477133718e-4,0.9990079895958556,0.00198412029542674,2515,3641,0.0016186995791467101,1
Enformer:ENCFF366YYF,3,AVE,0.0739352570486738,0.926067366867248,0.1478705140973476,1655,3919,0.07939448866181369,1
Enformer:ENCFF366YYF,3,TSS,0.03731988247891877,0.962681643668432,0.07463976495783754,1655,3919,0.04445456589400618,1
Enformer:ENCFF359QVU,1,AVE,3.3894745718676404e-14,0.999999999999966,6.778949143735281e-14,4492,2833,4.630920680117957e-13,1
Enformer:ENCFF359QVU,1,TSS,7.008874261687345e-13,0.9999999999992992,1.401774852337469e-12,4492,2833,3.645900648052041e-12,1
Enformer:ENCFF359QVU,2,AVE,8.414439634366634e-5,0.999915860612384,1.6828879268733268e-4,2515,3641,1.8037759064974977e-4,1
Enformer:ENCFF359QVU,2,TSS,6.58752678248135e-5,0.9999341287099804,1.31750535649627e-4,2515,3641,1.4821935260583038e-4,1
Enformer:ENCFF359QVU,3,AVE,0.04072174729219291,0.9592798912011936,0.08144349458438582,1655,3919,0.04750870517422506,1
Enformer:ENCFF359QVU,3,TSS,0.04097775371794035,0.9590238932632976,0.0819555074358807,1655,3919,0.04770921223423445,1
Enformer:ENCFF699ETX,1,AVE,2.1197346279911497e-11,0.9999999999788044,4.2394692559823e-11,4492,2833,7.328594719945012e-11,1
Enformer:ENCFF699ETX,1,TSS,4.7249554628759583e-11,0.999999999952754,9.449910925751915e-11,4492,2833,1.566695758743081e-10,1
Enformer:ENCFF699ETX,2,AVE,1.4401472388804462e-4,0.9998559935713444,2.8802944777608924e-4,2515,3641,2.850134326161302e-4,1
Enformer:ENCFF699ETX,2,TSS,1.540600853835769e-4,0.9998459487503448,3.081201707671538e-4,2515,3641,3.0225629208473394e-4,1
Enformer:ENCFF699ETX,3,AVE,0.01161670142129277,0.9883838676306972,0.02323340284258554,1655,3919,0.01701981836142894,1
Enformer:ENCFF699ETX,3,TSS,0.02114531299857455,0.9788556381698668,0.04229062599714911,1655,3919,0.027882308070213416,1
Enformer:ENCFF764KSL,1,AVE,8.871127020918156e-14,0.9999999999999112,1.7742254041836312e-13,4492,2833,7.983270079827693e-13,1
Enformer:ENCFF764KSL,1,TSS,2.5197147907925036e-13,0.999999999999748,5.039429581585007e-13,4492,2833,1.6909982882014106e-12,1
Enformer:ENCFF764KSL,2,AVE,1.2184958768318676e-4,0.9998781575043552,2.4369917536637355e-4,2515,3641,2.458673174959676e-4,1
Enformer:ENCFF764KSL,2,TSS,8.624421470238062e-4,0.9991376015958424,0.00172488429404761,2515,3641,0.0014215252830305177,1
Enformer:ENCFF764KSL,3,AVE,0.04492314627930791,0.955078627775215,0.08984629255861583,1655,3919,0.05171862729008646,1
Enformer:ENCFF764KSL,3,TSS,0.03795377896559883,0.9620477683122658,0.07590755793119766,1655,3919,0.04506762863559065,1
Enformer:ENCFF794XLB,1,AVE,2.4376805309649597e-11,0.999999999975625,4.8753610619299187e-11,4492,2833,8.351449311523458e-11,1
Enformer:ENCFF794XLB,1,TSS,1.4037432167270764e-11,0.9999999999859636,2.8074864334541527e-11,4492,2833,4.99010911526177e-11,1
Enformer:ENCFF794XLB,2,AVE,7.4503700596996515e-6,0.9999925501334532,1.4900740119399305e-5,2515,3641,2.2469999063030334e-5,1
Enformer:ENCFF794XLB,2,TSS,4.853421966967624e-5,0.9999514687620994,9.706843933935248e-5,2515,3641,1.1611351288061784e-4,1
Enformer:ENCFF794XLB,3,AVE,0.02230074307594962,0.9777002518593054,0.04460148615189924,1655,3919,0.0290678651127895,1
Enformer:ENCFF794XLB,3,TSS,0.02307638711355504,0.9769246368682836,0.04615277422711008,1655,3919,0.029872573864789018,1
Enformer:ENCFF484QFK,1,AVE,4.40789993541184e-13,0.9999999999995592,8.81579987082368e-13,4492,2833,2.550284962631136e-12,1
Enformer:ENCFF484QFK,1,TSS,8.900924395997224e-13,0.99999999999911,1.7801848791994449e-12,4492,2833,4.446541085929891e-12,1
Enformer:ENCFF484QFK,2,AVE,1.211052592410382e-5,0.9999878902738748,2.422105184820764e-5,2515,3641,3.512362250110929e-5,1
Enformer:ENCFF484QFK,2,TSS,4.633138818866406e-6,0.9999953671811538,9.266277637732812e-6,2515,3641,1.4277117990745935e-5,1
Enformer:ENCFF484QFK,3,AVE,0.05142626995107088,0.9485757066439836,0.10285253990214176,1655,3919,0.057455556772920566,1
Enformer:ENCFF484QFK,3,TSS,0.04643903460270577,0.9535627871918144,0.09287806920541154,1655,3919,0.0530330969178936,1
Enformer:ENCFF562GJY,1,AVE,3.313892085191967e-12,0.9999999999966864,6.627784170383934e-12,4492,2833,1.337350044344374e-11,1
Enformer:ENCFF562GJY,1,TSS,1.5535740123958e-11,0.9999999999844654,3.1071480247916e-11,4492,2833,5.4543434367084744e-11,1
Enformer:ENCFF562GJY,2,AVE,7.533613004539455e-5,0.9999246683836888,1.506722600907891e-4,2515,3641,1.646072668043881e-4,1
Enformer:ENCFF562GJY,2,TSS,2.1883076701217653e-4,0.9997811815001594,4.3766153402435305e-4,2515,3641,4.142806173485946e-4,1
Enformer:ENCFF562GJY,3,AVE,0.01790161200678329,0.9820992137274288,0.03580322401356658,1655,3919,0.024458347006858134,1
Enformer:ENCFF562GJY,3,TSS,0.01779915782312701,0.98220166384451435,0.03559831564625403,1655,3919,0.02437710745341308,1
Enformer:ENCFF355PIJ,1,AVE,1.5311204463261548e-13,0.9999999999998468,3.062240892652309e-13,4492,2833,1.1811500585944622e-12,1
Enformer:ENCFF355PIJ,1,TSS,2.659287974080563e-13,0.999999999999734,5.318575948161126e-13,4492,2833,1.7532747457019525e-12,1
Enformer:ENCFF355PIJ,2,AVE,3.4111002410934766e-5,0.9999658911343268,6.822200482186953e-5,2515,3641,8.781109535296991e-5,1
Enformer:ENCFF355PIJ,2,TSS,3.998052660469469e-5,0.999960021956183,7.996105320938938e-5,2515,3641,9.941074781696436e-5,1
Enformer:ENCFF355PIJ,3,AVE,0.00829433156122001,0.9917060924700632,0.01658866312244003,1655,3919,0.012507675519180176,1
Enformer:ENCFF355PIJ,3,TSS,0.0064943040478185,0.9935060377314552,0.012988608095637,1655,3919,0.009938651538766774,1
Enformer:ENCFF353YGE,1,AVE,2.1251054714700067e-14,0.9999999999999788,4.2502109429400134e-14,4492,2833,3.3941825417563205e-13,1
Enformer:ENCFF353YGE,1,TSS,1.0148702850301737e-13,0.9999999999998984,2.0297405700603474e-13,4492,2833,8.71865835775922e-13,1
Enformer:ENCFF353YGE,2,AVE,1.0625272755146154e-5,0.9999893754334248,2.1250545510292308e-5,2515,3641,3.0974445512431205e-5,1
Enformer:ENCFF353YGE,2,TSS,6.253343508845827e-6,0.9999937470825468,1.2506687017691656e-5,2515,3641,1.9011505466571497e-5,1
Enformer:ENCFF353YGE,3,AVE,0.04559768336654114,0.9544041119388194,0.09119536673308228,1655,3919,0.05227165889545481,1
Enformer:ENCFF353YGE,3,TSS,0.0677034497603326,0.9322990026032796,0.1354068995206652,1655,3919,0.07311972574115921,1
Enformer:ENCFF213GXY,1,AVE,4.134239659726117e-12,0.999999999995866,8.268479319452233e-12,4492,2833,1.5946352973229306e-11,1
Enformer:ENCFF213GXY,1,TSS,3.0409497215308874e-12,0.9999999999969592,6.081899443061775e-12,4492,2833,1.2404449583510887e-11,1
Enformer:ENCFF213GXY,2,AVE,1.840244691485365e-4,0.9998159859647688,3.68048938297073e-4,2515,3641,3.543017793114438e-4,1
Enformer:ENCFF213GXY,2,TSS,2.6576646647379017e-4,0.9997342482381776,5.315329329475803e-4,2515,3641,4.916462854506983e-4,1
Enformer:ENCFF213GXY,3,AVE,0.03980896664952827,0.9601926420828804,0.07961793329905655,1655,3919,0.04668393813915725,1
Enformer:ENCFF213GXY,3,TSS,0.01879865969620441,0.9812022012294978,0.03759731939240882,1655,3919,0.025378190589875952,1
Enformer:ENCFF159SQB,1,AVE,1.1544634788164473e-15,0.9999999999999988,2.3089269576328946e-15,4492,2833,7.273119916543619e-14,1
Enformer:ENCFF159SQB,1,TSS,3.8627336185486865e-15,0.999999999999996,7.725467237097375e-15,4492,2833,1.3688562260731907e-13,1
Enformer:ENCFF159SQB,2,AVE,1.4176145573985705e-4,0.9998582467180716,2.8352291147971405e-4,2515,3641,2.8192073426226667e-4,1
Enformer:ENCFF159SQB,2,TSS,5.290336957879852e-5,0.9999470998650348,1.0580673915759704e-4,2515,3641,1.2446560394679983e-4,1
Enformer:ENCFF159SQB,3,AVE,0.02734843653532413,0.9726527442463632,0.05469687307064826,1655,3919,0.034382624202946306,1
Enformer:ENCFF159SQB,3,TSS,0.01785624346827604,0.9821445804807476,0.03571248693655208,1655,3919,0.02442579022077808,1
Enformer:ENCFF381QHK,1,AVE,5.1886444961869515e-14,0.9999999999999482,1.0377288992373903e-13,4492,2833,5.88178267792152e-13,1
Enformer:ENCFF381QHK,1,TSS,6.580899579283852e-15,0.9999999999999934,1.3161799158567703e-14,4492,2833,1.8079438381217694e-13,1
Enformer:ENCFF381QHK,2,AVE,2.853209920927971e-4,0.9997146947174684,5.706419841855942e-4,2515,3641,5.243987115611539e-4,1
Enformer:ENCFF381QHK,2,TSS,4.108781334660334e-4,0.9995891439156768,8.217562669320668e-4,2515,3641,7.157232002311549e-4,1
Enformer:ENCFF381QHK,3,AVE,0.04400563123174515,0.955996113426585,0.08801126246349031,1655,3919,0.050765397575583925,1
Enformer:ENCFF381QHK,3,TSS,0.02549254985817149,0.9745085635271,0.05098509971634299,1655,3919,0.03244506345585462,1
Enformer:ENCFF085KGM,1,AVE,3.090780868107321e-14,0.9999999999999692,6.181561736214642e-14,4492,2833,4.5431649414865357e-13,1
Enformer:ENCFF085KGM,1,TSS,1.312303612942491e-13,0.9999999999998688,2.624607225884982e-13,4492,2833,1.0782003029066898e-12,1
Enformer:ENCFF085KGM,2,AVE,3.734921757222449e-5,0.9999626531103653,7.469843514444898e-5,2515,3641,9.475170632416683e-5,1
Enformer:ENCFF085KGM,2,TSS,4.734309929449483e-5,0.9999526598134136,9.468619858898966e-5,2515,3641,1.1398529639056717e-4,1
Enformer:ENCFF085KGM,3,AVE,0.01109097527339919,0.9889095713549848,0.02218195054679839,1655,3919,0.016376518177128492,1
Enformer:ENCFF085KGM,3,TSS,0.01267981201338956,0.9873208019140212,0.02535962402677913,1655,3919,0.018270529635557513,1
Enformer:ENCFF856LYZ,1,AVE,8.518803478626373e-15,0.9999999999999916,1.7037606957252742e-14,4492,2833,2.0125673218254807e-13,1
Enformer:ENCFF856LYZ,1,TSS,3.130391486806406e-15,0.9999999999999968,6.260782973612812e-15,4492,2833,1.2678085521565945e-13,1
Enformer:ENCFF856LYZ,2,AVE,5.467591103209024e-5,0.9999453274257454,1.0935182206418049e-4,2515,3641,1.267944439885283e-4,1
Enformer:ENCFF856LYZ,2,TSS,6.74561510210027e-5,0.9999325479165476,1.349123020420054e-4,2515,3641,1.508782549463847e-4,1
Enformer:ENCFF856LYZ,3,AVE,0.03355487341633393,0.9664465254489192,0.06710974683266786,1655,3919,0.04078373682113899,1
Enformer:ENCFF856LYZ,3,TSS,0.04095359607839737,0.9590480500473496,0.08190719215679473,1655,3919,0.04770921223423445,1
Enformer:ENCFF401YZO,1,AVE,1.0211611198748708e-12,0.9999999999989788,2.0423222397497416e-12,4492,2833,5.012972770294821e-12,1
Enformer:ENCFF401YZO,1,TSS,3.0936211390534923e-13,0.9999999999996908,6.187242278106985e-13,4492,2833,1.959869481389196e-12,1
Enformer:ENCFF401YZO,2,AVE,1.6190989265944732e-4,0.9998380993643936,3.2381978531889464e-4,2515,3641,3.15473914563253e-4,1
Enformer:ENCFF401YZO,2,TSS,9.326945276341704e-4,0.9990673524756984,0.00186538905526834,2515,3641,0.0015284329397935682,1
Enformer:ENCFF401YZO,3,AVE,0.04894528483520145,0.951056615363935,0.09789056967040292,1655,3919,0.055296003323222494,1
Enformer:ENCFF401YZO,3,TSS,0.03969282689720285,0.9603087778859368,0.0793856537944057,1655,3919,0.04665296567342764,1
Enformer:ENCFF674GHR,1,AVE,2.6918000477931538e-15,0.9999999999999972,5.3836000955863076e-15,4492,2833,1.174038943922091e-13,1
Enformer:ENCFF674GHR,1,TSS,3.5066613913598513e-15,0.9999999999999964,7.0133227827197025e-15,4492,2833,1.3255180059340236e-13,1
Enformer:ENCFF674GHR,2,AVE,2.6658222573804595e-4,0.999733432521829,5.331644514760919e-4,2515,3641,4.923521889038178e-4,1
Enformer:ENCFF674GHR,2,TSS,1.4536123407727971e-4,0.9998546471335475,2.9072246815455943e-4,2515,3641,2.8717707220145505e-4,1
Enformer:ENCFF674GHR,3,AVE,0.03695148477975379,0.9630500291697816,0.07390296955950759,1655,3919,0.04410840393709557,1
Enformer:ENCFF674GHR,3,TSS,0.03844391058732683,0.9615576530305898,0.07688782117465366,1655,3919,0.045506674954100865,1
Enformer:ENCFF621JFM,1,AVE,1.5243822132334824e-13,0.9999999999998476,3.048764426466965e-13,4492,2833,1.1811500585944622e-12,1
Enformer:ENCFF621JFM,1,TSS,1.0720371149051774e-12,0.999999999998928,2.1440742298103547e-12,4492,2833,5.195256787617398e-12,1
Enformer:ENCFF621JFM,2,AVE,1.3578066665593196e-4,0.9998642271828656,2.715613333118639e-4,2515,3641,2.720411236534043e-4,1
Enformer:ENCFF621JFM,2,TSS,1.711464679487201e-4,0.999828863281799,3.422929358974402e-4,2515,3641,3.3063048492989534e-4,1
Enformer:ENCFF621JFM,3,AVE,0.03874430149099091,0.961257272075586,0.07748860298198182,1655,3919,0.04581442950029582,1
Enformer:ENCFF621JFM,3,TSS,0.02287347613918542,0.977127540295298,0.04574695227837084,1655,3919,0.029711938077704773,1
Enformer:ENCFF323SMQ,1,AVE,9.908931174818284e-15,0.99999999999999,1.9817862349636568e-14,4492,2833,2.126279892652037e-13,1
Enformer:ENCFF323SMQ,1,TSS,3.3510647574377795e-14,0.9999999999999664,6.702129514875559e-14,4492,2833,4.630920680117957e-13,1
Enformer:ENCFF323SMQ,2,AVE,8.523791396019543e-5,0.9999147671559728,1.7047582792039086e-4,2515,3641,1.8203351116923092e-4,1
Enformer:ENCFF323SMQ,2,TSS,2.529026951110944e-5,0.999974711340098,5.058053902221888e-5,2515,3641,6.82837276799955e-5,1
Enformer:ENCFF323SMQ,3,AVE,0.08570111838735436,0.9143018159274136,0.17140223677470873,1655,3919,0.09133934986020663,1
Enformer:ENCFF323SMQ,3,TSS,0.0704169402139953,0.9295855876608118,0.1408338804279906,1655,3919,0.07590571312040939,1
Enformer:ENCFF161JPA,1,AVE,4.7678276881793345e-14,0.9999999999999524,9.535655376358669e-14,4492,2833,5.573934637520995e-13,1
Enformer:ENCFF161JPA,1,TSS,8.94069929575059e-14,0.9999999999999106,1.788139859150118e-13,4492,2833,7.983270079827693e-13,1
Enformer:ENCFF161JPA,2,AVE,1.8444777988153448e-4,0.99981556267739,3.6889555976306896e-4,2515,3641,3.5451488539942386e-4,1
Enformer:ENCFF161JPA,2,TSS,6.210813246773562e-4,0.9993789509953576,0.00124216264935471,2515,3641,0.0010496366947602414,1
Enformer:ENCFF161JPA,3,AVE,0.01726000075144802,0.9827407996868684,0.03452000150289604,1655,3919,0.023753447636094726,1
Enformer:ENCFF161JPA,3,TSS,0.02010287112653921,0.979898040244711,0.04020574225307843,1655,3919,0.026788079738537564,1
Enformer:ENCFF732KHL,1,AVE,5.345132080211189e-13,0.9999999999994656,1.0690264160422379e-12,4492,2833,2.928202791767869e-12,1
Enformer:ENCFF732KHL,1,TSS,1.4324237607972409e-12,0.9999999999985676,2.8648475215944817e-12,4492,2833,6.603124165626305e-12,1
Enformer:ENCFF732KHL,2,AVE,2.725906101455471e-5,0.9999727426668468,5.451812202910943e-5,2515,3641,7.239291613701415e-5,1
Enformer:ENCFF732KHL,2,TSS,2.139193574895984e-5,0.9999786094374354,4.278387149791968e-5,2515,3641,5.8737179514093115e-5,1
Enformer:ENCFF732KHL,3,AVE,0.03256286361192893,0.9674385010309198,0.06512572722385786,1655,3919,0.03992031063343503,1
Enformer:ENCFF732KHL,3,TSS,0.01580526360610132,0.9841954786612882,0.03161052721220264,1655,3919,0.02210008499299494,1
Enformer:ENCFF052YOW,1,AVE,2.9274714523061476e-14,0.9999999999999708,5.854942904612295e-14,4492,2833,4.3680955617304886e-13,1
Enformer:ENCFF052YOW,1,TSS,6.2741361090880805e-15,0.9999999999999936,1.2548272218176161e-14,4492,2833,1.778717586926471e-13,1
Enformer:ENCFF052YOW,2,AVE,5.436941411887632e-5,0.9999456339051052,1.0873882823775263e-4,2515,3641,1.2634204018607733e-4,1
Enformer:ENCFF052YOW,2,TSS,7.166297830725124e-5,0.9999283413277806,1.4332595661450248e-4,2515,3641,1.5795009622677263e-4,1
Enformer:ENCFF052YOW,3,AVE,0.03631783266373526,0.9636836600149868,0.07263566532747052,1655,3919,0.04348935822669038,1
Enformer:ENCFF052YOW,3,TSS,0.05079054884381864,0.9492114084432728,0.10158109768763728,1655,3919,0.0568012646833238,1
Enformer:ENCFF724KWV,1,AVE,1.7491845728634902e-14,0.9999999999999823,3.4983691457269804e-14,4492,2833,3.051654316349535e-13,1
Enformer:ENCFF724KWV,1,TSS,4.695526004515789e-14,0.999999999999953,9.391052009031578e-14,4492,2833,5.573934637520995e-13,1
